article_title,country,revision_id,article_quality,population,region
Abdirahman Janaqow,Somalia,1202660894.0,Start,18.1,EASTERN AFRICA
Abdirizak Jurile,Somalia,1220585287.0,Start,18.1,EASTERN AFRICA
Muna Khalif,Somalia,1240386667.0,Start,18.1,EASTERN AFRICA
Mohammed Awale Liban,Somalia,1251008544.0,Start,18.1,EASTERN AFRICA
Abdihakim Luqman,Somalia,1236505010.0,Stub,18.1,EASTERN AFRICA
Maslah Mohammed Siad Barre,Somalia,1246397242.0,Start,18.1,EASTERN AFRICA
Hassan Moalim,Somalia,1223156433.0,Stub,18.1,EASTERN AFRICA
Mohamed Ahmed Sheikh Ali,Somalia,1226025037.0,Stub,18.1,EASTERN AFRICA
Abdinur Sheikh Mohamed,Somalia,1048396818.0,Stub,18.1,EASTERN AFRICA
Mohamud Sayid Aden,Somalia,1244503224.0,Stub,18.1,EASTERN AFRICA
Muḥammad ibn 'Abdallāh Hassan,Somalia,1250974504.0,C,18.1,EASTERN AFRICA
Gobsan Muhumed,Somalia,1243657457.0,Stub,18.1,EASTERN AFRICA
Abdullahi Mohamed Nur,Somalia,1249185426.0,Stub,18.1,EASTERN AFRICA
Haji Ibrahim Nur,Somalia,1089443067.0,Stub,18.1,EASTERN AFRICA
Mohamed Ali Nur,Somalia,1173362453.0,GA,18.1,EASTERN AFRICA
Abdilqadir Ali Omar,Somalia,1249795421.0,Stub,18.1,EASTERN AFRICA
Daud Mohamed Omar,Somalia,1238075905.0,Start,18.1,EASTERN AFRICA
Mustafa Mohammed Omar,Somalia,1246360389.0,Start,18.1,EASTERN AFRICA
Abdirahman Dahir Osman,Somalia,975462878.0,Stub,18.1,EASTERN AFRICA
Djama Rabile Ghod,Somalia,1185856641.0,Start,18.1,EASTERN AFRICA
Said Mohamed Rage,Somalia,1220698202.0,Stub,18.1,EASTERN AFRICA
Abdulkadir Sheikh Sakhawudeen,Somalia,1249819962.0,Stub,18.1,EASTERN AFRICA
Yusuf Osman Samatar,Somalia,1180587249.0,GA,18.1,EASTERN AFRICA
Mohamed Adan Saqadhi,Somalia,1214578040.0,Stub,18.1,EASTERN AFRICA
Aden Saran-Sor,Somalia,919377968.0,Stub,18.1,EASTERN AFRICA
Ali Sheegow,Somalia,1175813709.0,Stub,18.1,EASTERN AFRICA
Said Hassan Shire,Somalia,1191019702.0,Stub,18.1,EASTERN AFRICA
Mohamud Siraji,Somalia,1232856605.0,C,18.1,EASTERN AFRICA
Hawo Tako,Somalia,1244646660.0,Stub,18.1,EASTERN AFRICA
Khalif Mumin Tohow,Somalia,1171423321.0,Start,18.1,EASTERN AFRICA
Omar Ismail Waberi,Somalia,1250970128.0,Stub,18.1,EASTERN AFRICA
Deeq Sulaiman Yusuf,Somalia,977166270.0,Start,18.1,EASTERN AFRICA
Abdilahi Husein Iman Darawal,Somalia,1171760173.0,Stub,18.1,EASTERN AFRICA
Abdirahim Ali Ismail,Somalia,1189471410.0,Stub,18.1,EASTERN AFRICA
Mohamed Yusuf Abdirahman,Somalia,1056374599.0,Stub,18.1,EASTERN AFRICA
Abdullahi Abdi Omar,Somalia,1167729311.0,Stub,18.1,EASTERN AFRICA
Ahmed Aw Dahir,Somalia,1062918876.0,Start,18.1,EASTERN AFRICA
Mohammed Ahmed Alin,Somalia,1163226753.0,Stub,18.1,EASTERN AFRICA
Buurmadow,Somalia,1249135870.0,Start,18.1,EASTERN AFRICA
Mohamed Abdi Dhinbil,Somalia,1186067971.0,Stub,18.1,EASTERN AFRICA
Abdikarim Adan Haji Diriye,Somalia,1211158919.0,Stub,18.1,EASTERN AFRICA
Ahmed Mohamed Gulaid,Somalia,1250852543.0,Stub,18.1,EASTERN AFRICA
Dayib Gurey,Somalia,1230707703.0,Stub,18.1,EASTERN AFRICA
Suleiman Hassan Haddi,Somalia,1080321751.0,Stub,18.1,EASTERN AFRICA
Abdiaziz Hussein Hassan,Somalia,1050666572.0,Stub,18.1,EASTERN AFRICA
Hersi Ali Haji Hassan,Somalia,1246274637.0,Start,18.1,EASTERN AFRICA
Abdiqani Mohamoud Jidhe,Somalia,1249819942.0,Stub,18.1,EASTERN AFRICA
Mohamed Hussein Jama,Somalia,1187600994.0,Stub,18.1,EASTERN AFRICA
Nafisat Yusuf Mohammed,Somalia,1013484175.0,Start,18.1,EASTERN AFRICA
Ismail Haji Nour,Somalia,1243384984.0,Stub,18.1,EASTERN AFRICA
Osman Saleban Jama,Somalia,1073933365.0,Start,18.1,EASTERN AFRICA
Jibrell Ali Salad,Somalia,1086444472.0,Start,18.1,EASTERN AFRICA
Faysal Ali Warabe,Somalia,1245565775.0,C,18.1,EASTERN AFRICA
Dulton Adams,South Africa,1159756311.0,Stub,60.7,SOUTHERN AFRICA
Bongani Baloyi,South Africa,1244353459.0,C,60.7,SOUTHERN AFRICA
Japie Basson,South Africa,1216786719.0,Start,60.7,SOUTHERN AFRICA
Christiaan Frederik Beyers,South Africa,1246853229.0,GA,60.7,SOUTHERN AFRICA
Bongani Bongo,South Africa,1241954393.0,C,60.7,SOUTHERN AFRICA
Shaun Byneveldt,South Africa,1226295703.0,Stub,60.7,SOUTHERN AFRICA
Marshall Campbell,South Africa,1245674826.0,Start,60.7,SOUTHERN AFRICA
Badih Chaaban,South Africa,1227519178.0,Start,60.7,SOUTHERN AFRICA
Geoffrey Cronjé,South Africa,1243421353.0,Stub,60.7,SOUTHERN AFRICA
Rowan Cronjé,South Africa,1248935419.0,C,60.7,SOUTHERN AFRICA
David Dichaba,South Africa,1174702820.0,Stub,60.7,SOUTHERN AFRICA
Cathy Dlamini,South Africa,1235566176.0,Start,60.7,SOUTHERN AFRICA
Nhlanhla Lux,South Africa,1210051518.0,Stub,60.7,SOUTHERN AFRICA
Stephanus Jacobus du Toit,South Africa,1250244949.0,GA,60.7,SOUTHERN AFRICA
Elijah Mdolomba,South Africa,1157964376.0,Stub,60.7,SOUTHERN AFRICA
Jennifer Ferguson,South Africa,1217966345.0,Start,60.7,SOUTHERN AFRICA
Frederick Smith (South African politician),South Africa,1236955193.0,Stub,60.7,SOUTHERN AFRICA
Benjamin Greenacre,South Africa,1246187242.0,Stub,60.7,SOUTHERN AFRICA
Owen Horwood,South Africa,1219703595.0,Start,60.7,SOUTHERN AFRICA
Danie Hough,South Africa,1139511588.0,Stub,60.7,SOUTHERN AFRICA
Henry Charles Hull,South Africa,1249976624.0,B,60.7,SOUTHERN AFRICA
Davidson Don Tengo Jabavu,South Africa,1186373019.0,Start,60.7,SOUTHERN AFRICA
John William Jagger,South Africa,1164884865.0,Start,60.7,SOUTHERN AFRICA
Christina Jasson,South Africa,1247391424.0,Start,60.7,SOUTHERN AFRICA
Makhosi Khoza,South Africa,1247585467.0,C,60.7,SOUTHERN AFRICA
Joel Krige,South Africa,1228754883.0,Stub,60.7,SOUTHERN AFRICA
Johannes Christoffel Krogh,South Africa,1184919356.0,Start,60.7,SOUTHERN AFRICA
Dawid Kruiper,South Africa,1249791603.0,Start,60.7,SOUTHERN AFRICA
Cornelis Jacobus Langenhoven,South Africa,1244010267.0,C,60.7,SOUTHERN AFRICA
Louis le Grange,South Africa,1236638243.0,Start,60.7,SOUTHERN AFRICA
Maruping Lekwene,South Africa,1233190748.0,Start,60.7,SOUTHERN AFRICA
Lindiwe Mabuza,South Africa,1242817853.0,C,60.7,SOUTHERN AFRICA
Elizabeth Mafekeng,South Africa,1247393179.0,C,60.7,SOUTHERN AFRICA
Mmusi Maimane,South Africa,1241103024.0,GA,60.7,SOUTHERN AFRICA
Geoff Makhubo,South Africa,1225679410.0,Start,60.7,SOUTHERN AFRICA
Mabel Malherbe,South Africa,1246187297.0,Start,60.7,SOUTHERN AFRICA
Neo Maneng,South Africa,1233538182.0,Stub,60.7,SOUTHERN AFRICA
Themba Maseko,South Africa,1246257695.0,C,60.7,SOUTHERN AFRICA
Bandile Masuku,South Africa,1209123522.0,C,60.7,SOUTHERN AFRICA
Qaqambile Matanzima,South Africa,1244192469.0,C,60.7,SOUTHERN AFRICA
Khayelihle Mathaba,South Africa,1084880305.0,Stub,60.7,SOUTHERN AFRICA
Thabo Mbeki,South Africa,1249110529.0,GA,60.7,SOUTHERN AFRICA
Graham McIntosh,South Africa,1229441400.0,C,60.7,SOUTHERN AFRICA
Ntombi Mekgwe,South Africa,1229205346.0,GA,60.7,SOUTHERN AFRICA
Jan Meyer,South Africa,1236955214.0,B,60.7,SOUTHERN AFRICA
Clarence Mini,South Africa,1247395705.0,C,60.7,SOUTHERN AFRICA
David Mkhwanazi,South Africa,1247715431.0,C,60.7,SOUTHERN AFRICA
Wilton Mkwayi,South Africa,1247400130.0,C,60.7,SOUTHERN AFRICA
Zwakele Mncwango,South Africa,1244193047.0,C,60.7,SOUTHERN AFRICA
Khethiwe Moeketsi,South Africa,1241959402.0,Start,60.7,SOUTHERN AFRICA
Silas Molema,South Africa,1087407617.0,Start,60.7,SOUTHERN AFRICA
John Moodey,South Africa,1229524202.0,C,60.7,SOUTHERN AFRICA
Frederick Moor,South Africa,1161587837.0,Start,60.7,SOUTHERN AFRICA
Viola Motsumi,South Africa,1233386142.0,Start,60.7,SOUTHERN AFRICA
Dali Mpofu,South Africa,1244979306.0,B,60.7,SOUTHERN AFRICA
Mpumi Mpofu,South Africa,1217400914.0,Stub,60.7,SOUTHERN AFRICA
Bongani Msomi,South Africa,1168741905.0,Stub,60.7,SOUTHERN AFRICA
Sankie Mthembi-Mahanyele,South Africa,1247392190.0,C,60.7,SOUTHERN AFRICA
Jay Naidoo,South Africa,1250478359.0,C,60.7,SOUTHERN AFRICA
Prema Naidoo,South Africa,1247392973.0,Start,60.7,SOUTHERN AFRICA
Sister Bernard Ncube,South Africa,1247392980.0,C,60.7,SOUTHERN AFRICA
Mandla Nkomfe,South Africa,1146001817.0,C,60.7,SOUTHERN AFRICA
Sibongile Nkomo,South Africa,1158222491.0,Stub,60.7,SOUTHERN AFRICA
Thami Ntuli,South Africa,1247658777.0,Start,60.7,SOUTHERN AFRICA
Stafford Parker,South Africa,1228912274.0,Start,60.7,SOUTHERN AFRICA
Penny Penny,South Africa,1242734407.0,Start,60.7,SOUTHERN AFRICA
Rebecca Phaladi-Digamela,South Africa,1135223262.0,Start,60.7,SOUTHERN AFRICA
Pieter Gysbert Noodt,South Africa,975860917.0,Stub,60.7,SOUTHERN AFRICA
Amichand Rajbansi,South Africa,1246417697.0,C,60.7,SOUTHERN AFRICA
JN Reddy (politician),South Africa,1244194513.0,GA,60.7,SOUTHERN AFRICA
Zamani Saul,South Africa,1212693522.0,Start,60.7,SOUTHERN AFRICA
Helen Sauls-August,South Africa,1244192570.0,Stub,60.7,SOUTHERN AFRICA
Charles Saunders (colonial administrator),South Africa,1247585508.0,Start,60.7,SOUTHERN AFRICA
Floyd Shivambu,South Africa,1246002695.0,GA,60.7,SOUTHERN AFRICA
Archie Sibeko,South Africa,1182859312.0,C,60.7,SOUTHERN AFRICA
Letitia Sibeko,South Africa,1247394828.0,Start,60.7,SOUTHERN AFRICA
Edward Philip Solomon,South Africa,1232021267.0,Start,60.7,SOUTHERN AFRICA
Max Sonnenberg,South Africa,1219861485.0,Start,60.7,SOUTHERN AFRICA
Walter Stanford,South Africa,1236955401.0,C,60.7,SOUTHERN AFRICA
Richard Stuttaford,South Africa,1233145063.0,Start,60.7,SOUTHERN AFRICA
Michael Tellinger,South Africa,1177406709.0,Start,60.7,SOUTHERN AFRICA
Thulasizwe Thomo,South Africa,1242055258.0,Start,60.7,SOUTHERN AFRICA
Moses Twebe,South Africa,1084874768.0,Stub,60.7,SOUTHERN AFRICA
Andries Waterboer,South Africa,1231371989.0,Start,60.7,SOUTHERN AFRICA
Nicolaas Waterboer,South Africa,1215486445.0,Start,60.7,SOUTHERN AFRICA
Alan Winde,South Africa,1235103533.0,GA,60.7,SOUTHERN AFRICA
Anisia Achieng,South Sudan,1223223050.0,Start,11.1,EASTERN AFRICA
Elizabeth Acuei Yol,South Sudan,1219648005.0,Start,11.1,EASTERN AFRICA
Wol Akec Akol,South Sudan,1093916563.0,Stub,11.1,EASTERN AFRICA
Mayol Kur Akuei,South Sudan,1213647572.0,Stub,11.1,EASTERN AFRICA
Alfred Futiyo Karaba,South Sudan,1225251895.0,Stub,11.1,EASTERN AFRICA
Jacob Aligo,South Sudan,1178261933.0,Stub,11.1,EASTERN AFRICA
Michael Lado Allah-Jabu,South Sudan,1215107662.0,Start,11.1,EASTERN AFRICA
Augustino Kiri Gwolo,South Sudan,1229325134.0,Start,11.1,EASTERN AFRICA
Paul Malong Awan,South Sudan,1233385951.0,C,11.1,EASTERN AFRICA
Joseph Bakosoro,South Sudan,1189798127.0,Start,11.1,EASTERN AFRICA
Tito Biel,South Sudan,1055829953.0,Start,11.1,EASTERN AFRICA
Joseph Bol Chan,South Sudan,1195579149.0,Stub,11.1,EASTERN AFRICA
Abraham Makoi Bol,South Sudan,1187621034.0,Stub,11.1,EASTERN AFRICA
Bona Malwal,South Sudan,1235651454.0,GA,11.1,EASTERN AFRICA
Peter Cirillo,South Sudan,1233240748.0,Stub,11.1,EASTERN AFRICA
Cirino Hiteng Ofuho,South Sudan,1173314826.0,Start,11.1,EASTERN AFRICA
Deng Deng Akuei,South Sudan,1175265686.0,Stub,11.1,EASTERN AFRICA
William Deng Nhial,South Sudan,1229366536.0,C,11.1,EASTERN AFRICA
Aldo Deng,South Sudan,1238472619.0,Start,11.1,EASTERN AFRICA
Ronald Ruai Deng,South Sudan,919609685.0,Stub,11.1,EASTERN AFRICA
Teker Riek Dong,South Sudan,918811425.0,Stub,11.1,EASTERN AFRICA
John Malish Dujuk,South Sudan,1146507746.0,Stub,11.1,EASTERN AFRICA
George Echom,South Sudan,1119848234.0,Start,11.1,EASTERN AFRICA
Jacob Kuwinsuk Gale,South Sudan,1108503934.0,Stub,11.1,EASTERN AFRICA
Naphtali Hassan Gale,South Sudan,1233313021.0,Stub,11.1,EASTERN AFRICA
Joseph Garang,South Sudan,1119716991.0,Start,11.1,EASTERN AFRICA
Isaac Cleto Hassan,South Sudan,1235672248.0,Stub,11.1,EASTERN AFRICA
Sarah Cleto Hassan,South Sudan,1220786528.0,Start,11.1,EASTERN AFRICA
Moro Isaac Jenesio,South Sudan,1218075053.0,C,11.1,EASTERN AFRICA
Jieng Council of Elders,South Sudan,1234296589.0,Start,11.1,EASTERN AFRICA
George Kongor Arop,South Sudan,1249045192.0,Stub,11.1,EASTERN AFRICA
Baba Medan Konya,South Sudan,919549108.0,Stub,11.1,EASTERN AFRICA
Abudhok Ayang Kur,South Sudan,1167584381.0,Stub,11.1,EASTERN AFRICA
Alex Latio Elia,South Sudan,1219357849.0,Stub,11.1,EASTERN AFRICA
Natisio Loluke,South Sudan,1133325629.0,Stub,11.1,EASTERN AFRICA
Martin Elia Lomuro,South Sudan,1159039404.0,Start,11.1,EASTERN AFRICA
Joseph Lual Acuil,South Sudan,1063289231.0,Start,11.1,EASTERN AFRICA
Luigi Adwok,South Sudan,1171543658.0,GA,11.1,EASTERN AFRICA
Mabior Garang De-Mabior,South Sudan,1250608232.0,Start,11.1,EASTERN AFRICA
Rin Tuec,South Sudan,1192898844.0,Stub,11.1,EASTERN AFRICA
Moses Kacoul Machar,South Sudan,1151274280.0,Stub,11.1,EASTERN AFRICA
Manasseh Magok,South Sudan,1217520697.0,Stub,11.1,EASTERN AFRICA
Simon Mijok Majak,South Sudan,1250096002.0,Stub,11.1,EASTERN AFRICA
Madang Majok,South Sudan,930031820.0,Stub,11.1,EASTERN AFRICA
Abraham Gum Makuach,South Sudan,1225529087.0,Stub,11.1,EASTERN AFRICA
Zakaria Matur Makuer,South Sudan,1193125145.0,Start,11.1,EASTERN AFRICA
Juma Ali Malou,South Sudan,1185968456.0,Stub,11.1,EASTERN AFRICA
Africano Mande,South Sudan,1249472514.0,C,11.1,EASTERN AFRICA
Mary Mawai,South Sudan,1202620554.0,Stub,11.1,EASTERN AFRICA
James Ajongo Mawut,South Sudan,1247863771.0,Stub,11.1,EASTERN AFRICA
Peter Mayen,South Sudan,1224366785.0,Start,11.1,EASTERN AFRICA
Afikaano Monday,South Sudan,919576350.0,Stub,11.1,EASTERN AFRICA
Joseph Monytuil,South Sudan,1133136974.0,Stub,11.1,EASTERN AFRICA
Paulino Matip Nhial,South Sudan,1227687707.0,GA,11.1,EASTERN AFRICA
Elias Waya Nyipuoc,South Sudan,960248404.0,Start,11.1,EASTERN AFRICA
Paulino Lukudu Obede,South Sudan,1243801134.0,C,11.1,EASTERN AFRICA
Bona Panek,South Sudan,919581650.0,Stub,11.1,EASTERN AFRICA
Ajonye Perpetua,South Sudan,1242434443.0,B,11.1,EASTERN AFRICA
Simon Kun Puoch,South Sudan,1226454859.0,Stub,11.1,EASTERN AFRICA
Puot Kang Chol,South Sudan,1216135728.0,Start,11.1,EASTERN AFRICA
Patrick Raphael,South Sudan,1219647987.0,Stub,11.1,EASTERN AFRICA
Siricio Iro Wani,South Sudan,1215348942.0,C,11.1,EASTERN AFRICA
Tong Akeen Ngor,South Sudan,1229088378.0,Stub,11.1,EASTERN AFRICA
Dier Tong Ngor,South Sudan,1236112844.0,Start,11.1,EASTERN AFRICA
James Tor Monybuny,South Sudan,1177484677.0,Start,11.1,EASTERN AFRICA
Elias Nyamlell Wako,South Sudan,1244019887.0,C,11.1,EASTERN AFRICA
Augustino Jadalla Wani,South Sudan,1222765171.0,Start,11.1,EASTERN AFRICA
Juma Saeed Worju,South Sudan,1250095994.0,Stub,11.1,EASTERN AFRICA
Justin Yak,South Sudan,1241604463.0,Stub,11.1,EASTERN AFRICA
Patrick Zamoi,South Sudan,1162680534.0,Stub,11.1,EASTERN AFRICA
Claro Abánades López,Spain,1227200999.0,FA,48.3,SOUTHERN EUROPE
Joaquín Abarca,Spain,1033407869.0,Stub,48.3,SOUTHERN EUROPE
Domingo de Acassuso,Spain,1244200942.0,Start,48.3,SOUTHERN EUROPE
Luis Alarcón de la Lastra,Spain,1212186504.0,C,48.3,SOUTHERN EUROPE
Gil Álvarez Carrillo de Albornoz,Spain,1249253793.0,C,48.3,SOUTHERN EUROPE
Tomás Allende,Spain,1225374044.0,C,48.3,SOUTHERN EUROPE
Luis Almarcha Hernández,Spain,1212187829.0,Start,48.3,SOUTHERN EUROPE
Alonso III Fonseca,Spain,1250930129.0,C,48.3,SOUTHERN EUROPE
"Fadrique de Toledo, 1st Marquess of Valdueza",Spain,1246276424.0,C,48.3,SOUTHERN EUROPE
Fadrique Alvarez de Toledo y Ponce de León,Spain,1232331231.0,Start,48.3,SOUTHERN EUROPE
"Fernando Álvarez de Toledo, 3rd Duke of Alba",Spain,1249404813.0,C,48.3,SOUTHERN EUROPE
García Álvarez de Toledo y Osorio,Spain,1243820129.0,Start,48.3,SOUTHERN EUROPE
"García de Toledo Osorio, 6th Marquess of Villafranca",Spain,1242065267.0,Start,48.3,SOUTHERN EUROPE
Manuel Joaquín Álvarez de Toledo,Spain,1234633595.0,C,48.3,SOUTHERN EUROPE
"Pedro de Toledo Osorio, 5th Marquess of Villafranca",Spain,1185175145.0,Start,48.3,SOUTHERN EUROPE
Diego de Alvear y Ponce de León,Spain,1109548816.0,C,48.3,SOUTHERN EUROPE
Martín de Álzaga,Spain,1242284347.0,Start,48.3,SOUTHERN EUROPE
Antonio Gutiérrez y Ulloa,Spain,1232042818.0,C,48.3,SOUTHERN EUROPE
Mario Arana,Spain,1248345511.0,C,48.3,SOUTHERN EUROPE
Ramón de Aras Jáuregui,Spain,1225960138.0,C,48.3,SOUTHERN EUROPE
Alfonso Ardura,Spain,1239244518.0,C,48.3,SOUTHERN EUROPE
Buenaventura Carlos Aribau,Spain,1241430575.0,Start,48.3,SOUTHERN EUROPE
Manuel de Aróstegui Sáenz de Olamendi,Spain,1222718418.0,Stub,48.3,SOUTHERN EUROPE
Anna Arqué i Solsona,Spain,1227092865.0,Start,48.3,SOUTHERN EUROPE
Antonio Arrúe Zarauz,Spain,1249171201.0,FA,48.3,SOUTHERN EUROPE
Alberto Aznar,Spain,1239244515.0,GA,48.3,SOUTHERN EUROPE
Vicente Bacallar,Spain,1157092874.0,C,48.3,SOUTHERN EUROPE
Ignacio Baleztena Ascárate,Spain,1226871737.0,FA,48.3,SOUTHERN EUROPE
"José Baquíjano y Carrillo, Count of Vistaflorida",Spain,1239358433.0,Start,48.3,SOUTHERN EUROPE
Miguel Barroso Ayats,Spain,1199053571.0,Stub,48.3,SOUTHERN EUROPE
Alfonso Soriano Benítez de Lugo,Spain,1222085341.0,Start,48.3,SOUTHERN EUROPE
Joseph Blás de Gainza,Spain,1237282903.0,Stub,48.3,SOUTHERN EUROPE
Juan Antonio Bolea,Spain,1100828029.0,Stub,48.3,SOUTHERN EUROPE
Gaspar de Borja y Velasco,Spain,1249278053.0,C,48.3,SOUTHERN EUROPE
Alberto Bosch y Fustegueras,Spain,1222273738.0,GA,48.3,SOUTHERN EUROPE
"Francisco Tadeo Calomarde, 1st Duke of Santa Isabel",Spain,1222965894.0,Start,48.3,SOUTHERN EUROPE
Blas Camacho,Spain,1101437075.0,Stub,48.3,SOUTHERN EUROPE
José Manuel Campa,Spain,1250195353.0,Start,48.3,SOUTHERN EUROPE
Carlos Cañal y Migolla,Spain,1247065861.0,Start,48.3,SOUTHERN EUROPE
Antonio Carro Martínez,Spain,1104381249.0,Stub,48.3,SOUTHERN EUROPE
"Nicolás de Carvajal, Marquis of Sarria",Spain,1239399581.0,Start,48.3,SOUTHERN EUROPE
Francesc de Castellví i de Vic,Spain,1247845408.0,Stub,48.3,SOUTHERN EUROPE
"Juan Francisco de la Cerda, 8th Duke of Medinaceli",Spain,1180262117.0,Start,48.3,SOUTHERN EUROPE
"Luis Francisco de la Cerda, 9th Duke of Medinaceli",Spain,1244697451.0,Start,48.3,SOUTHERN EUROPE
Ramón Chíes,Spain,1229508444.0,Start,48.3,SOUTHERN EUROPE
Diego Clemencín,Spain,1231354870.0,Start,48.3,SOUTHERN EUROPE
Octavio Cuartero Cifuentes,Spain,1225783850.0,Stub,48.3,SOUTHERN EUROPE
"Diego Dávila Mesía y Guzmán, 3rd Marquess of Leganés",Spain,1237178682.0,Start,48.3,SOUTHERN EUROPE
Rafael de Mendizábal Allende,Spain,1243973381.0,Stub,48.3,SOUTHERN EUROPE
Juan Donoso Cortés,Spain,1242935889.0,C,48.3,SOUTHERN EUROPE
Carles Duarte i Montserrat,Spain,1198285042.0,C,48.3,SOUTHERN EUROPE
Julián Elorza Aizpuru,Spain,1240818582.0,FA,48.3,SOUTHERN EUROPE
Juan de Escobedo,Spain,1230344651.0,Start,48.3,SOUTHERN EUROPE
Gaspar de Espinosa,Spain,1236908465.0,Start,48.3,SOUTHERN EUROPE
Víctor Eusa Razquin,Spain,1241488542.0,FA,48.3,SOUTHERN EUROPE
Carlos Fabra Carreras,Spain,1239574422.0,GA,48.3,SOUTHERN EUROPE
"Diego Felipez de Guzmán, 1st Marquess of Leganés",Spain,1206053852.0,C,48.3,SOUTHERN EUROPE
Evaristo Fernández de San Miguel,Spain,1240676368.0,B,48.3,SOUTHERN EUROPE
Miguel Ángel Fernández-Palacios,Spain,1223713147.0,Start,48.3,SOUTHERN EUROPE
Antonio Flores de Lemus,Spain,1069012803.0,Start,48.3,SOUTHERN EUROPE
Josep Fornas,Spain,1100828052.0,Stub,48.3,SOUTHERN EUROPE
Chato Galante,Spain,1226438941.0,Stub,48.3,SOUTHERN EUROPE
Guillermo Galeote,Spain,1150269450.0,Stub,48.3,SOUTHERN EUROPE
Mar Garcia,Spain,1246159813.0,C,48.3,SOUTHERN EUROPE
Álvaro Gil-Robles,Spain,1229529392.0,Start,48.3,SOUTHERN EUROPE
Juan Carlos Guerra Zunzunegui,Spain,1104380457.0,Stub,48.3,SOUTHERN EUROPE
"Gaspar Méndez de Haro, 7th Marquess of Carpio",Spain,1241147612.0,C,48.3,SOUTHERN EUROPE
"Pedro Henriquez de Acevedo, Count of Fuentes",Spain,1150802341.0,Start,48.3,SOUTHERN EUROPE
Pedro de Herrera,Spain,1059696308.0,Stub,48.3,SOUTHERN EUROPE
Eleazar Huerta Valcárcel,Spain,1225797093.0,Stub,48.3,SOUTHERN EUROPE
Alonso de Idiáquez y Yurramendi,Spain,1239332087.0,Start,48.3,SOUTHERN EUROPE
Blas Infante,Spain,1232417015.0,GA,48.3,SOUTHERN EUROPE
Erasmo Janer Gironella,Spain,1221936125.0,FA,48.3,SOUTHERN EUROPE
Manuel Jiménez de Parga,Spain,1245719803.0,Stub,48.3,SOUTHERN EUROPE
Hernando de Lerma,Spain,1212104966.0,Start,48.3,SOUTHERN EUROPE
José Pascual de Liñán y Eguizábal,Spain,1224412530.0,FA,48.3,SOUTHERN EUROPE
Pero López de Ayala,Spain,1150849598.0,C,48.3,SOUTHERN EUROPE
Luis Rosado Bretón,Spain,1156485593.0,Start,48.3,SOUTHERN EUROPE
Álvaro de Luna,Spain,1243332684.0,C,48.3,SOUTHERN EUROPE
"Juan Manuel Fernández Pacheco, 8th Duke of Escalona",Spain,1163078004.0,Start,48.3,SOUTHERN EUROPE
Juli Marial Tey,Spain,1182696836.0,Start,48.3,SOUTHERN EUROPE
Manuel Marliani,Spain,1225503688.0,Stub,48.3,SOUTHERN EUROPE
Marquis of Amboage,Spain,1220853317.0,Stub,48.3,SOUTHERN EUROPE
Dolors Martí Domènech,Spain,1221176889.0,C,48.3,SOUTHERN EUROPE
José Luna Meléndez,Spain,1225807985.0,Start,48.3,SOUTHERN EUROPE
Luis Méndez de Haro,Spain,1243477890.0,C,48.3,SOUTHERN EUROPE
Bernardino de Mendoza,Spain,1245653702.0,Start,48.3,SOUTHERN EUROPE
Marcelino Menéndez y Pelayo,Spain,1245487601.0,C,48.3,SOUTHERN EUROPE
Luis Minguela,Spain,1164369400.0,Start,48.3,SOUTHERN EUROPE
Salvador Minguijón Adrián,Spain,1226876537.0,FA,48.3,SOUTHERN EUROPE
Pep Mòdol,Spain,1104404965.0,Stub,48.3,SOUTHERN EUROPE
Rafael Molera,Spain,1248365842.0,C,48.3,SOUTHERN EUROPE
Rafael Montoro,Spain,1243522972.0,Stub,48.3,SOUTHERN EUROPE
Guillermo Morphy,Spain,1228639807.0,C,48.3,SOUTHERN EUROPE
Pere Navarro Olivella,Spain,1177249853.0,Start,48.3,SOUTHERN EUROPE
Trinitat Neras i Plaja,Spain,1228644300.0,Stub,48.3,SOUTHERN EUROPE
Juan Everardo Nithard,Spain,1245200718.0,Start,48.3,SOUTHERN EUROPE
Pablo de Olavide,Spain,1158835762.0,Start,48.3,SOUTHERN EUROPE
Álvaro d'Ors Pérez-Peix,Spain,1249899212.0,FA,48.3,SOUTHERN EUROPE
Román Oyarzun Oyarzun,Spain,1235475298.0,FA,48.3,SOUTHERN EUROPE
Juan Pacheco,Spain,1243332699.0,C,48.3,SOUTHERN EUROPE
Juan Palarea Blanes,Spain,1241607000.0,C,48.3,SOUTHERN EUROPE
Berenguer de Palou II,Spain,1186657248.0,Start,48.3,SOUTHERN EUROPE
Javier María Pascual Ibañez,Spain,1249112719.0,FA,48.3,SOUTHERN EUROPE
Pedro Antonio de Aragón,Spain,1219603807.0,Start,48.3,SOUTHERN EUROPE
Juan Manuel de la Peña Bonifaz,Spain,1249716627.0,Start,48.3,SOUTHERN EUROPE
Antonio Pérez Crespo,Spain,1221357654.0,Start,48.3,SOUTHERN EUROPE
Antonio Pérez (statesman),Spain,1248626781.0,C,48.3,SOUTHERN EUROPE
Manuel Pizarro Moreno,Spain,1242934173.0,Start,48.3,SOUTHERN EUROPE
Luis Gabriel Portillo,Spain,1245598382.0,Start,48.3,SOUTHERN EUROPE
Pablo de Porturas y Landázuri,Spain,1240726735.0,Stub,48.3,SOUTHERN EUROPE
